Ruta,Repartidor,Vehículo,Clientes
DR0023,850013,11588008,LA PERGOLA
DR0023,850013,11588008,LA FLECA D'EN GREC
DR0023,850013,11588008,CAFETERIA XURRERIA 20 JA
DR0023,850013,11588008,BONATAPA
DR0023,850013,11588008,Bar Restaurant Tres Roses
DR0023,850013,11588008,BAR LOS GALLEGOS
DR0023,850013,11588008,BAR FRANKFURT INSBRUCK
DR0023,850013,11588008,Bar 20 PA K
DR0023,850013,11588008,BAR FUTBOL LOURDES
DR0023,850013,11588008,CLUB PETANCA PARETS
DR0023,850013,11588008,BAR RESTAURANT LA PLAÇA
DR0017,850018,11588028,CORDOBES BAR
DR0017,850018,11588028,BAR BISHOP
DR0017,850018,11588028,LA BODEGUETA DE MOLLET
DR0017,850018,11588028,HOPS
DR0017,850018,11588028,CAL DIBUIXANT
DR0017,850018,11588028,BAR CUBO VENTALLO
DR0017,850018,11588028,BAR DE L?ILLA
DR0017,850018,11588028,PLAZA DONER KEBAB
DR0017,850018,11588028,PEKIN RESTAURANT
DR0017,850018,11588028,PALENTINO BAR
DR0017,850018,11588028,LA TASCA BAR
DR0017,850018,11588028,BAR CHAMPANILLO
DR0017,850018,11588027,"PITAPES CALDERI 3 BRANQUES VALLES ,"
DR0017,850018,11588027,LA GOLOSA BAR
DR0017,850018,11588027,ESTUDIANTIL BAR
DR0017,850018,11588027,CABAÑA DEL TIO TOM BAR
DR0017,850018,11588027,ORRIOLS FORN DE PA
DR0017,850018,11588027,MARIETA RESTAURANT
DR0017,850018,11588027,JULIS BAR
DR0017,850018,11588027,BCC LOUNGE
DR0017,850018,11588027,BAR EBANO
DR0031,850021,11588030,CHURROS CRUZ
DR0031,850021,11588030,AMBIGU
DR0031,850021,11588030,BAR SALON DEPORTIVO
DR0031,850021,11588030,Venecia
DR0031,850021,11588030,TAPETES BAR
DR0031,850021,11588030,RESTAURANT 69KDIRES
DR0031,850021,11588030,PIZZERIA MAYOR
DR0031,850021,11588030,NOU TOÓ RICO (MONTMELÓ)
DR0031,850021,11588030,KIWI
DR0031,850021,11588030,HOSTAL SERRA
DR0031,850021,11588030,CLUB PADEL MONTMELO
DR0031,850021,11588030,BAR LINARES
DR0031,850021,11588030,BAR CAMPO FUTBOL MONTMELO
DR0031,850021,11588030,BAR BOTE
DR0031,850021,11588030,PEPE.COM
DR0031,850021,11588030,CAFETERIA ZURICH
DR0031,850021,11588030,BODEGA CAMELOT
DR0031,850021,11588030,BAR PLAZA GRAN
DR0031,850021,11588030,BAR LA TACITA
DR0031,850021,11588030,BAR EL GARAJE
DA0216,855203,11588029,LOS TERESITOS
DA0216,855203,11588029,AIRE
DA0216,855203,11588029,CLUB DE GOLF SANT CUGAT
DA0216,855203,11588029,ENTRE TAPAS
DR0045,850000,11588193,EXTREMEÑOS BAR
DR0045,850000,11588193,BAR CAFETERIA RICOMA
DR0045,850000,11588193,JUAN MANUEL PEREZ SIERRA
DR0045,850000,11588193,CRISTIAN LORENTE AINAUD
DR0031,850021,11588239,NOU TOÓ RICO (MONTMELÓ)
DR0045,850000,11589608,EL RACO DEL MERCAT
DR0045,850000,11589608,TROBADA
DR0045,850000,11589608,MARTU CITY
DR0045,850000,11589608,DISTRIDAM
DR0045,850000,11590149,CASTELLERS DE MOLLET
DR0045,850000,11590149,BRUNCH 4.12 MUSIC
DR0045,850000,11590488,PEPE.COM
DR0040,850084,11590505,SUSHI HE GRANOLLERS
DR0045,850000,11590824,OSCAR REDONDO LORENZO
DR0001,850012,11590937,RESTAURANTE SIBLINGS
DR0051,855190,11591187,ZONA DIESEL
DR0051,855190,11591187,TKBNA
DR0051,855190,11591187,RESTAURANT ELS PERNILS
DR0051,855190,11591187,"PULIT, S.A"
DR0051,855190,11591187,EL 9 TONI PETIT
DR0051,855190,11591187,CANTINA IES VIC ST TOMAS
DR0051,855190,11591187,AREA VIC BP
DR0051,855190,11591187,AREA DELS PARDALS-GASOLI
DR0051,855190,11591187,LA CABRA BAR
DR0051,855190,11591187,CANTABRIA RESTAURANT
DR0051,855190,11591187,CAFETERIA SANT TOMÀS
DR0051,855190,11591187,PANADERIA GRANIER
DR0051,855190,11591187,"MINI BRINDIS, BAR"
DR0051,855190,11591187,Llegums Cuits Cal Marcel·lí
DR0051,855190,11591187,GRANGES LA CATALANA
DR0051,855190,11591187,FORN SANT ALBERT
DR0051,855190,11591187,FLECA DIVINA PASTORA
DR0051,855190,11591187,EL CAPUTXI
DR0051,855190,11591187,CARBO
DR0051,855190,11591187,Bagel Coffee
DR0051,855190,11591187,BAR CAFETERIA LA PONCELLA
DR0050,855189,11591186,ESCOLA D'HOSTALERIA D'OSONA
DR0050,855189,11591186,CAN PAIROT
DR0050,855189,11591186,BAR TREBOL
DR0050,855189,11591186,FONDA VILASECA
DR0050,855189,11591186,PRIMER EXPRESS
DR0050,855189,11591186,PENSIO EL TREVOL
DR0050,855189,11591186,Latitud 42
DR0050,855189,11591186,LA LLAVOR
DR0050,855189,11591186,LA CABANYA CAFETERIA
DR0050,855189,11591186,CA L'ANGEL BAR
DR0050,855189,11591186,BAR XANIA
DR0050,855189,11591186,BAR RACO JUVENIL
DR0050,855189,11591186,BAR MONTSERRAT
DR0050,855189,11591186,BAR EL CASAL
DR0050,855189,11591186,CASAL GENT GRAN ST.VICENÇ TORELLO
DR0040,850084,11591185,TANCAMENTS USART-COMA
DR0040,850084,11591185,HOSPITAL DE MANLLEU CUINA
DR0040,850084,11591185,CANSALADERIA MOLIST
DR0040,850084,11591185,Bar Tissana
DR0040,850084,11591185,BAR OLIVEDA
DR0040,850084,11591185,BAR EL TROPEZON
DR0040,850084,11591185,BAR AYTA
DR0054,855205,11591184,COMERCIAL F.LEIVA
DR0054,855205,11591184,BAR WEI
DR0054,855205,11591184,BAR SEGORB NOU
DR0054,855205,11591184,BAR KANGMIYU
DR0054,855205,11591183,BAR L'OLLA
DR0054,855205,11591183,JAUME COSTA
DR0054,855205,11591183,CAFETERIA LISA
DR0054,855205,11591183,TANCAMENTS USART-COMA
DR0052,855184,11591182,GLOBAL ART COOKING
DR0052,855184,11591182,LLAVORS I CEREALS FONT
DR0052,855184,11591181,HOSPITAL DE VIC CUINA
DR0052,855184,11591181,HOSPITAL DE VIC CAFETERIA
DR0052,855184,11591181,DROGUERIA JUNYENT
DR0016,850001,11591292,DONNER POMPEU FABRA
DR0016,850001,11591292,CAN BIN RESTAURANTE
DR0016,850001,11591292,EL RACO DE LES MORERES
DR0016,850001,11591292,CAFETERIA FORN LA FLAIRE
DR0016,850001,11591292,BAR MALENO II
DR0016,850001,11591292,BAR CAFETERIA KALESSY
DR0016,850001,11591292,EL TIRO DE GRANOLLERS
DR0010,850010,11591291,SUSHI HE GRANOLLERS
DR0010,850010,11591220,EPICUS BAR
DR0010,850010,11591220,BAR LA GRALLA
DR0010,850010,11591220,BAR LA CAVERNA
DR0010,850010,11591220,BAR CAN CERVANTES
DR0010,850010,11591220,ALORA
DR0010,850010,11591220,"L,ESTACIO DE SERVEI"
DR0010,850010,11591220,QUATREPAMS
DR0011,850009,11591219,EL MENÚ
DR0011,850009,11591219,GRANA BAR BY DUMAS
DR0011,850009,11591219,BAR RUI
DR0011,850009,11591219,BAR RESTAURANTE MERLY´S
DR0011,850009,11591219,RESTAURANT NOU CAP MANY
DR0011,850009,11591219,CA LA SETE
DR0032,850014,11591218,BAR PARC DEL TENES
DR0032,850014,11591218,RINCON DEL DUENDE
DR0032,850014,11591218,BAR CAFETERIA LLIÇÀ D’AMUNT
DR0032,850014,11591218,RESTAURANTE MERITXELL
DR0032,850014,11591218,MESON 20 P KA
DR0032,850014,11591218,RSTE. LA PAGESA
DR0032,850014,11591218,BAR LA PETRA II
DR0023,850013,11591217,RESTAURANTE EUROPEO CONGOST
DR0023,850013,11591217,GRANOLLERS COCINAS
DR0023,850013,11591217,AKI MISMO
DR0023,850013,11591217,RESTAURANT BRUNCH
DR0023,850013,11591217,LLEVANTPARK SL
DR0023,850013,11591217,BAR SAGITARIO
DR0023,850013,11591217,BAR BRICOLAJE DEPOT
DR0023,850013,11591217,TANCAMENTS
DA0216,855203,11591300,Bar Gat Negre
DR0017,850018,11591387,FORN L'ANTIC
DR0017,850018,11591387,TENTACION BAR (2007)
DR0017,850018,11591387,RENFE NORD CANTINA
DR0017,850018,11591387,EL GARBI BAR
DR0017,850018,11591387,CAFÉ PLAÇA
DR0017,850018,11591387,BCC LOUNGE
DR0017,850018,11591387,VENECIA BAR
DR0017,850018,11591387,MANEL BAR
DR0017,850018,11591387,BAR GRANADA
DR0017,850018,11591387,BAR CHAMPANILLO
DR0006,850006,11591386,LA GAMBA BAR
DR0006,850006,11591386,EXTREMEÑOS BAR
DR0006,850006,11591386,BAR GALICIA
DR0006,850006,11591386,CAN RAJOLER
DR0001,850012,11591385,IBERICUS CENTRAL
DR0001,850012,11591384,IBERICUS CENTRAL
DR0031,850021,11591383,OASIS
DR0031,850021,11591383,FORN VALERO
DR0031,850021,11591383,CAFETERIA ZURICH
DR0031,850021,11591383,SUPERMERCADO GASOLINERA DISCAU
DR0031,850021,11591383,RAIGUER III
DR0031,850021,11591383,Forn de Pa Gaba
DR0031,850021,11591383,BAR JALEY BAKERY
DR0031,850021,11591383,RESTAURANTE MARCOS
DR0006,850006,11594651,BROTHERS
DR0045,850000,11594730,PIZZERIA MAYOR
DR0050,855189,11596826,BAR XINO XANO
DR0050,855189,11596826,BAR TORNEM-HI
DR0050,855189,11596825,JORDI FERNANDEZ GODOY
DR0050,855189,11596825,SANTUARI DE BELLMUNT
DR0050,855189,11596825,SUPERMERCAT ROVIRA
DR0050,855189,11596825,LA TAVERNA
DR0050,855189,11596825,KBCIK
DR0050,855189,11596825,FERRO
DR0050,855189,11596825,DCAFE
DR0050,855189,11596825,CAL NAN
DR0050,855189,11596825,CAFE DE L'ESGLESIA
DR0050,855189,11596825,BAR PUNT DE TROBADA
DR0050,855189,11596825,BAR CANIGO
DR0050,855189,11596825,FRANKFURT ES-3
DR0050,855189,11596825,FORN ANTIGA CASA PRAT
DR0050,855189,11596825,BAR XICRA
DR0006,850006,11596824,MAFALDA
DR0006,850006,11596824,BAR LOS CAZADORES
DR0006,850006,11596824,XURRERIA CAFETERIA GARBER
DR0006,850006,11596824,XARRUP BAR
DR0006,850006,11596824,Kisema
DR0006,850006,11596824,HOTEL IBIS
DR0006,850006,11596824,CAFETERIA ESCLAT
DR0006,850006,11596824,KAPHIY BRUNCH
DR0006,850006,11596824,GRACIELA PANADERIA-CAFETERIA
DR0006,850006,11596824,FAMILY GRANJA BAR
DR0006,850006,11596824,ENERGY BAR  & RESTAURANTE
DR0006,850006,11596824,CUENCA BAR
DR0032,850014,11596823,EL RACO DE LA PETRA
DR0032,850014,11596823,MESON 20 P KA
DR0032,850014,11596823,LA PARDITA
DR0032,850014,11596823,GRANJA Ca LA MARÍA
DR0032,850014,11596823,Ca la Cisca
DR0032,850014,11596823,BAR LA GRANJA
DR0032,850014,11596823,CULTURAL LA FABRICA
DR0032,850014,11596823,CAFETERIA GAUDEIX
DR0023,850013,11596822,BAR COCO
DR0023,850013,11596822,VIKELS
DR0023,850013,11596822,PASTISSERIA JOAN
DR0023,850013,11596822,La Tasca
DR0023,850013,11596822,LA PERGOLA
DR0023,850013,11596822,CAF# PARIS
DR0023,850013,11596822,BONATAPA
DR0023,850013,11596822,BAR LOS GALLEGOS
DR0023,850013,11596822,BAR LAS COLUMNAS
DR0023,850013,11596822,BAR CERVECERIA JORDI
DR0023,850013,11596822,Bar 20 PA K
DR0023,850013,11596822,FRANKFURT SANTA MARTA
DR0023,850013,11596822,BAR LOS EXTREMEÑOS
DR0001,850012,11596821,LAS PISTAS BAR
DR0001,850012,11596821,DAHLIA PASTISSERIA
DR0001,850012,11596821,CAN LITU'S
DR0001,850012,11596821,AKI MISMO
DR0001,850012,11596821,RESTAURANTE EL SOL
DR0001,850012,11596821,RESTAURANT GUST D'ASIA
DR0001,850012,11596821,CAFETERIA LUISIANA
DR0001,850012,11596821,BAR KEBAR
DR0001,850012,11596821,BAR JALEY (PARETS)
DR0031,850021,11596740,RESTAURANT 69KDIRES
DR0031,850021,11596740,PEPE.COM
DR0031,850021,11596740,CAL QUIM
DR0031,850021,11596740,PARADIS GRANJA
DR0031,850021,11596740,BAR CABALLERO (OCAÑA)
DR0031,850021,11596740,LA ROSA BAR
DR0031,850021,11596740,FAMILIAR BAR RESTAURANTE
DR0031,850021,11596740,CAL TETE SANT FOST
DR0031,850021,11596740,CAFETERIA ANGELA
DR0031,850021,11596740,BRUNCH 4.12 MUSIC
DA0216,855203,11596911,CASAL CIVIC TERRASSA
DA0216,855203,11596911,BAR ZEMNU
DA0216,855203,11596911,FRANKFURT REITER
DA0216,855203,11596911,FORN CAFETERIA AVENIDA
DA0216,855203,11596911,Bar Troika
DA0216,855203,11596911,BAR LA PENYA 1
DA0216,855203,11596911,BAR LA PENYA - 2
DA0216,855203,11596911,EL DEHESA
DA0216,855203,11596911,Delight Coffee
DR0027,850004,11596956,ZONA DIESEL URBAN
DR0027,850004,11596956,"FONTSECA, BAR"
DR0027,850004,11596956,E.S VIC
DR0027,850004,11596956,CAN BERNAT
DR0027,850004,11596956,ASSOCIACIO CULTURAL SAGALS D'OSONA
DR0027,850004,11596956,ALASKA BAR
DR0027,850004,11596956,RESTAURANT UNTOK
DR0027,850004,11596956,PADEL OSONA GURB
DR0027,850004,11596956,GURBI
DR0027,850004,11596956,BAR ESTACIO RENFE
DR0027,850004,11596956,LLAR JUVENIL
DR0027,850004,11596956,FUSSIMANYA ESTADI
DR0027,850004,11596956,FRANKFURT VIC**
DR0027,850004,11596956,FORN ESTADI
DR0027,850004,11596956,CA LA NATI
DR0027,850004,11596956,BAR PRIEGO
DR0027,850004,11596956,ALOE
DR0027,850004,11596956,2 PRINCIPE
DR0027,850004,11596956,BAR TENNIS VIC
DR0017,850018,11596955,CABAÑA DEL TIO TOM BAR
DR0017,850018,11596955,BAR CRISTASOL  (Kebab Esquina)
DR0017,850018,11596955,ANDALUCIA BAR RTE.(C.11 SETEMBRE)
DR0017,850018,11596955,PITAPES BERENGUER
DR0017,850018,11596955,BK MOLLET
DR0017,850018,11596954,"PITAPES CALDERI 3 BRANQUES VALLES ,"
DR0017,850018,11596954,TINO FRANKFURT
DR0017,850018,11596954,RESTAURANT KENFIR
DR0017,850018,11596954,RACO DEL SEMI CACHOPO
DR0017,850018,11596954,BAR RTE DOCTÑE
DR0017,850018,11596954,(RESTAURANT) SPORT & HEALTH OXIGEN
DR0051,855190,11596957,RESTAURANT CROAKS VIC
DR0051,855190,11596957,INDIA RAMBLA
DR0051,855190,11596957,GARBI BISTROT
DR0051,855190,11596957,CAFETERIA VIVARI
DR0051,855190,11596957,BAR LA TORTUGA
DR0051,855190,11596957,BAR FUSINA
DR0051,855190,11596957,BAR BOHEMI
DR0051,855190,11596957,HOTEL STOP
DR0051,855190,11596957,RESTAURANT NOU PAMPLONA HIGIENE
DR0051,855190,11596957,RESTAURANT NOU PAMPLONA
DR0051,855190,11596957,CAFETERIA ATREZZO
DR0051,855190,11596957,BAR RTE.ZEFIR BEGUDES
DR0045,850000,11596958,ZONA ACAMPADA CIRCUIT CATALUNYA
DR0054,855205,11596992,GUSTUM AREAS 2 (GIRONA-LLEIDA)
DR0054,855205,11596992,GUSTUM AREAS 1 (LLEIDA-GIRONA)
DR0054,855205,11596992,E.S. RODA ( BOTIGA )
DR0054,855205,11596992,BAR ESTACIO SERVEI FEIXES AULET ROD
DR0054,855205,11596992,"AGROBOTIGA RODA, SL"
DR0054,855205,11596992,BAR DE LA BENZINERA HIGIENE
DR0054,855205,11596992,BAR DE LA BENZINERA
DR0038,850011,11597248,BAR RESTAURANTE MERLY´S
DR0038,850011,11597248,BAR RESTAURANT PAVEPIC
DR0038,850011,11597248,FORN EL SAGA
DR0038,850011,11597248,BAR TIMANFAYA
DR0038,850011,11597248,BAR TAST GRANOLLERS
DR0038,850011,11597248,RECTORIA DE PALAU
DR0038,850011,11597248,EL SAZON DE ROSARIO
DR0038,850011,11597248,BAR XARANA GRANOLLERS
DR0038,850011,11597248,GRANBARA
DR0038,850011,11597248,BAR RUMY
DR0038,850011,11597248,BAR PAREDES I
DR0038,850011,11597248,BAR CLEMEN'S
DR0038,850011,11597248,BAR  EL NOU TUNEL
DR0038,850011,11597248,FORN DE PA R. RIUS
DR0038,850011,11597248,PUNTO
DR0038,850011,11597248,RESTAURANTE SANT SADURNI
DR0010,850010,11597247,HG CERVECERIA
DR0010,850010,11597247,FLECA BRETCHA (CORRO D'AVALL)
DR0010,850010,11597247,LA TASKA DE CARMEN
DR0010,850010,11597247,CAFETERIA PANADERIA + QUE PA
DR0010,850010,11597247,LA PLANCHA ÑAM ÑAM
DR0010,850010,11597247,SALA GRANOLLERS (TORRES) – CIRSA
DR0010,850010,11597247,PAREDES 4
DR0010,850010,11597247,LAPONIA CAFE
DR0010,850010,11597247,KUMAR DONNER KEBAB PIZZERIA
DR0010,850010,11597247,HOTEL CIUTAT DE GRANOLLERS
DR0010,850010,11597247,FRANKFURT ARIES
DR0010,850010,11597247,CAN MANEL
DR0010,850010,11597247,CAL FORNER
DR0010,850010,11597247,BAR TIMANFAYA II
DR0010,850010,11597247,BAR TALGO
DR0010,850010,11597247,BAR RESTAURANTE MORDISQUITO
DR0040,850084,11597246,SUSHI HE GRANOLLERS
DR0040,850084,11597245,BAR LOS CAZADORES (GRANOLLERS)
DR0040,850084,11597245,RSTE. CHINO GRAN MUNDO
DR0040,850084,11597245,RESTAURANTE EL SOL
DR0040,850084,11597245,FRANKFURT JAVIS II
DR0040,850084,11597245,Bar Plata
DR0040,850084,11597245,BAR OLIMPIC
DR0040,850084,11597245,BAR LOS AMIGOS
DR0040,850084,11597245,BAR LA TABERNA
DR0040,850084,11597245,BAR LA GAVINA
DR0040,850084,11597245,BAR EL TACO
DR0040,850084,11597245,BAR CAN CERVANTES
DR0040,850084,11597245,BAR AMISTAD
DR0040,850084,11597245,AQUI MATEIX
DR0016,850001,11597244,TSURUTA RAMEN
DR0016,850001,11597244,TRES TASSES
DR0016,850001,11597244,Platillos
DR0016,850001,11597244,PA TONET
DR0016,850001,11597244,NOU PATUFET
DR0016,850001,11597244,LA SEDA GRANOLLERS
DR0016,850001,11597244,GRANJA GROC
DR0016,850001,11597244,EL REFUGI D´EN CUCH
DR0016,850001,11597244,DESEO
DR0016,850001,11597244,CAVANET
DR0016,850001,11597244,CASA FONDA EUROPA
DR0016,850001,11597244,CAFE SANT ROC
DR0016,850001,11597244,CAFE DE LA CORONA
DR0016,850001,11597244,BUSSINETS DE CUINA
DR0016,850001,11597244,BINGO CASINO
DR0016,850001,11597244,BAR MERCADO
DR0016,850001,11597244,A VOCADOS
DA0216,855203,11597420,Club Tennis Barcino
DR0045,850000,11597450,ZONA ACAMPADA CIRCUIT CATALUNYA
DR0017,850018,11601618,TENTACION II
DR0045,850000,11601620,DISTRIDAM
DR0045,850000,11601681,CASTELLERS DE MOLLET
DR0045,850000,11601778,DISTRIDAM
DR0045,850000,11601778,MARC ANGLADA PORTET
DR0045,850000,11601778,MARIA LUISA MUÑOZ CARO
DR0045,850000,11601778,Somni d'estiu bar
DR0052,855184,11602138,"FRIT RAVICH, S.L."
DA0216,855203,11603461,DOLC I SALAT MATARO
DA0216,855203,11603461,HOSTAL CAL XIC
DA0216,855203,11603461,BAR CLAVE
DA0216,855203,11603461,CLUB DE GOLF SANT CUGAT
DA0216,855203,11603461,CA L'ANNA
DA0216,855203,11603461,BAR PETIT
DA0216,855203,11603461,Dolç i Salat Cuba
DA0216,855203,11603461,BAR CASAL CAMPRODON
DA0216,855203,11603461,Cafeteria Nova & Gent
DR0016,850001,11603521,LA BAGUETINA
DR0016,850001,11603521,GRANJA LA NOU
DR0016,850001,11603521,BAR EL VERMUTILLO II
DR0016,850001,11603521,BK GRANOLLERS RONDA SUD
DR0016,850001,11603521,BAR MORANA
DR0016,850001,11603521,FRANKFURT LA PLAÇA
DR0016,850001,11603521,FORN LA CARMEN
DR0016,850001,11603521,FLECA P.BRETCHA (CAN BASSA)
DR0016,850001,11603521,BAR COPACABANA
DR0016,850001,11603521,TEATRE AUDITORI DE GRANOLLERS-BAR
DR0016,850001,11603521,RESTAURANTE ANATOLIA
DR0016,850001,11603521,FORN DE PA MARGARIDA
DR0016,850001,11603521,COROMINES Coffee & Bakery Brunch
DR0016,850001,11603521,BAR YUMEI II
DR0016,850001,11603521,BAR PAREDES I
DR0016,850001,11603521,BAR CAFETERIA KALESSY
DR0016,850001,11603521,BAR CAFETERIA EL DOMI
DR0016,850001,11603521,BAR  EL NOU TUNEL
DR0010,850010,11603470,LES GARGOLES DEL NORD
DR0010,850010,11603470,JAVIS 3
DR0010,850010,11603470,GIOVANNI
DR0010,850010,11603470,DÉJÀ VU
DR0010,850010,11603470,SALTING GRANOLLERS
DR0010,850010,11603469,BAR EL TUBO
DR0010,850010,11603469,FLECA BRETCHA (PSG. MONTANYA)
DR0010,850010,11603469,FLECA BRETCHA (CORRO D'AVALL)
DR0010,850010,11603469,BAR EPORA 2
DR0010,850010,11603469,XAVISAN
DR0010,850010,11603469,TAPES GRANOLLERS PICA VINS
DR0010,850010,11603469,RESTAURANT 'LES ARCADES'
DR0010,850010,11603469,LAPONIA CAFE
DR0010,850010,11603469,GARDEN PIZZA (GRANOLLERS)
DR0010,850010,11603469,FLECA P.BRETCHA (C/ GIRONA)
DR0010,850010,11603469,ESPORTS CLUB GRANOLLERS
DR0010,850010,11603469,BAR CAN MONIC
DR0010,850010,11603469,"BAR ""LA OCA"""
DR0010,850010,11603469,RESTAURANTE GRAN MURALLA
DR0038,850011,11603468,TAPES
DR0038,850011,11603468,TABATA
DR0038,850011,11603468,RESTAURANTE EL SPOT
DR0038,850011,11603468,PECADOS
DR0038,850011,11603468,IBERICUS GRANOLLERS
DR0038,850011,11603468,HOLLY'S
DR0038,850011,11603468,FRANKFURT LEO BOECK GRANOLLERS
DR0038,850011,11603468,FLECA P.BRETCHA (PL. MALUQUER)
DR0038,850011,11603468,EL MIRALLET
DR0038,850011,11603468,EL GLAM MOMENTS
DR0038,850011,11603468,EL FORNET (GRANOLLERS)
DR0038,850011,11603468,CAFE DE LA CORONA
DR0038,850011,11603468,BAR CAPARROS
DR0038,850011,11603468,ATARASII
DR0001,850012,11607377,CASA MAURA
DR0001,850012,11607377,CAFETERIA TAHOMA
DR0001,850012,11607377,ESTUDIANTIL BAR
DR0001,850012,11607377,GRANJA ESTEL
DR0001,850012,11607377,LA PERA BAR
DR0001,850012,11607377,BAR PHILADELPHIA
DR0001,850012,11607377,LA GRANJA
DR0001,850012,11607377,RSTE. YOLANDA
DR0001,850012,11607377,LA TAVERNA DE CAN PANTIQUET
DR0001,850012,11607377,ESPAI BAR
DR0001,850012,11607377,BAR CASA PEDRO
DR0001,850012,11607377,LOS CUESTAS
DR0001,850012,11607377,CAL TETE SANT FOST
DR0001,850012,11607377,412 COFFEE BEER
DR0032,850014,11603466,MAISON DU GRAIN (STA EULALIA)
DR0032,850014,11603466,FLECA BRETCHA (LLIÇA DE MUNT)
DR0032,850014,11603466,BAR PARC DEL TENES
DR0032,850014,11603466,MAISON DU GRAIN (LLISA AMUNT)
DR0032,850014,11603466,FRANKFURT LA CANYA
DR0032,850014,11603466,BAR LA CANYA - 3
DR0032,850014,11603466,BAR CAFETERIA LLIÇÀ D’AMUNT
DR0032,850014,11603466,BAR ALIANÇA
DR0032,850014,11603466,Asso. Gent Gran Llissa de Munt
DR0032,850014,11603466,TRIVI´S BAR
DR0032,850014,11603466,FRANFURT 151
DR0032,850014,11603466,BAR LA MIRANDA
DR0032,850014,11603466,RESTAURANTE LOS ANGELES
DR0032,850014,11603466,La Sala
DR0023,850013,11603465,Restaurante Adela de Lliçà d'Amunt
DR0023,850013,11603465,CULTURAL CAN ROVIRA
DR0023,850013,11603465,Casal de la Gent Gran de Palaudàrie
DR0023,850013,11603465,BAR ROMERO
DR0023,850013,11603465,BAR LA TAHONA
DR0023,850013,11603465,THE JOSE'S BAR PARETS
DR0023,850013,11603465,BAR AVENIDA PARETS
DR0023,850013,11603465,RSTE. L'OLIVE
DR0023,850013,11603465,BAR FUTBOL LOURDES
DR0023,850013,11603465,CLUB PETANCA PARETS
DR0023,850013,11603465,BAR RESTAURANT LA PLAÇA
DR0023,850013,11603465,PISCINAS LES CREMADES
DR0031,850021,11603464,VALLES DONER KEBAB
DR0031,850021,11603464,LA BRUIXETA
DR0031,850021,11603464,El Racó d'en Joan
DR0031,850021,11603464,MERENDERO CAN XEC
DR0031,850021,11603464,MERCAT DEL CARME BAR
DR0031,850021,11603464,HERMANOS PADILLA
DR0031,850021,11603464,BAR MAJOR 47
DR0031,850021,11603464,"BAR L,OREIG (HOTEL CAN CAMPA)"
DR0031,850021,11603464,COME BIEN RESTAURANTE
DR0031,850021,11603464,BRASERIA LA TEJA
DR0031,850021,11603464,BAR PICASSO
DR0031,850021,11603464,' EL NOU' TOÓ RICO
DR0031,850021,11603464,BRASERIA CAMPINS
DR0051,855190,11603523,CANDELA
DR0051,855190,11603523,Vacanal Jubany - Hamburgueseria
DR0051,855190,11603523,PUNT DONER KEBAB
DR0051,855190,11603523,LA CIUTAT DELS SANTS
DR0051,855190,11603523,GRANJA XOCOLATERIA''LA CLAU
DR0051,855190,11603523,CITY ARMS
DR0051,855190,11603523,CARBO
DR0051,855190,11603523,CAFETERIA SANT JORDI
DR0051,855190,11603523,CAFE PASTISSERIA BRUGUER
DR0051,855190,11603523,BAR GABI
DR0051,855190,11603523,BAR FLORIDA
DR0051,855190,11603523,B-VIKY
DR0051,855190,11603523,RUKU RESTAURANT
DR0027,850004,11603524,SUSHI YE
DR0027,850004,11603524,SARABÀ
DR0027,850004,11603524,RESTAURANTE SOFIA
DR0027,850004,11603524,PIZZERIA TOSCANA
DR0027,850004,11603524,MGA GP VIC
DR0027,850004,11603524,LA TAGLIATELLA POLIGON
DR0027,850004,11603524,HOTEL BALMES
DR0027,850004,11603524,FRANKFURT C'JOAN
DR0027,850004,11603524,BK VIC
DR0027,850004,11603524,BAR REST EL TAST
DR0027,850004,11603524,BAR AVINGUDA
DR0027,850004,11603524,SALA LA CABRA
DR0027,850004,11603524,LA DISCO VIG
DR0027,850004,11603524,BAR ATLANTIDA
DR0027,850004,11603524,BAR CAMP DE TIR
DR0040,850084,11603528,BAR ELS ESTUDIS
DR0040,850084,11603528,El Celler d'en Miquel
DR0040,850084,11603528,CAFE VIC
DR0040,850084,11603528,PALACIO DE ORIENTE
DR0040,850084,11603528,EL RETORN
DR0040,850084,11603528,BAR DE LA BENZINERA
DR0040,850084,11603528,PLANES BONES
DR0040,850084,11603528,LA CAFE
DR0040,850084,11603528,EL MOLI
DR0040,850084,11603528,CLUB POCKET BIKE
DR0040,850084,11603528,CINEMES SUCRE
DR0040,850084,11603528,CAFETERIA ATREZZO
DR0040,850084,11603528,BAR STACJA PL
DR0050,855189,11603527,EL SERRADET BAR
DR0050,855189,11603527,CABANYA MIR
DR0050,855189,11603527,PISCINES SANT QUIRZE
DR0050,855189,11603527,CLUB DARDS BESORA
DR0050,855189,11603527,BAR SNACK
DR0050,855189,11603527,EL BARETU
DR0050,855189,11603527,RESTAURANT DORCA
DR0050,855189,11603527,CAN LIRO
DR0050,855189,11603527,BAR NOU
DR0050,855189,11603527,RESTAURANT ELS AVETS
DR0050,855189,11603527,RESTAURANT EL SANTUARI
DR0050,855189,11603527,BAR LA PUÇA
DR0050,855189,11603527,L'OLLA ROSTIDORIA
DR0050,855189,11603527,ENGRUNA POUSA
DR0050,855189,11603527,"CAN BRANQUES RESTAURANT, S."
DR0050,855189,11603527,CAL JUTGE
